word,"number",length
ADELPHIA&apos;S,"1580",4
ADELSBERGER,"1509474",7
ADELSON,"1502",4
ADELSTEIN,"15012",5
ADELSTEIN,"15012",5
ADEN,"12",2
ADENA,"12",2
ADENAUER,"124",3
ADENAUER,"124",3
ADENINE,"122",3
ADENOID,"121",3
ADENOIDS,"1210",4
ADENOSCAN,"12072",5
ADENOSINE,"1202",4
ADENOVIRUS,"12840",5
ADEPT,"191",3
ADEQUACY,"170",3
ADEQUATE,"171",3
ADEQUATE,"171",3
ADEQUATELY,"1715",4
ADER,"14",2
ADERHOLD,"1451",4
ADERHOLT,"1451",4
ADERMAN,"1432",4
ADES,"10",2
ADEY,"1",1
ADGER,"64",2
ADHAM,"13",2
ADHERE,"14",2
ADHERED,"141",3
ADHERENCE,"1420",4
ADHERENT,"1421",4
ADHERENTS,"14210",5
ADHERES,"140",3
ADHERING,"14",2
ADHESION,"162",3
ADHESIVE,"108",3
ADHESIVE,"108",3
ADHESIVES,"1080",4
ADHESIVES,"1080",4
ADIA,"1",1
ADID,"11",2
ADIDAS,"110",3
ADIDAS&apos;S,"1100",4
ADIEU,"1",1
ADIN,"12",2
ADINA,"12",2
ADINE,"12",2
ADINOLFI,"1258",4
ADIOS,"10",2
ADIPOSE,"190",3
ADIRONDACK,"14217",5
ADISQ,"107",3
ADISQ,"107",3
ADJACENT,"6021",4
ADJANI,"162",3
ADJECTIVE,"6718",4
ADJECTIVES,"67180",5
ADJOIN,"62",2
ADJOINING,"62",2
ADJOINS,"620",3
ADJOURN,"642",3
ADJOURNED,"6421",4
ADJOURNING,"642",3
ADJOURNMENT,"642321",6
ADJOURNS,"6420",4
ADJUDGE,"66",2
ADJUDGED,"661",3
ADJUDICATE,"6171",4
ADJUDICATED,"61711",5
ADJUDICATING,"6171",4
ADJUDICATION,"61762",5
ADJUNCT,"671",3
ADJUNCTS,"6710",4
ADJUST,"601",3
ADJUSTABLE,"60195",5
ADJUSTABLES,"601950",6
ADJUSTED,"6011",4
ADJUSTER,"6014",4
ADJUSTERS,"60140",5
ADJUSTING,"601",3
ADJUSTMENT,"601321",6
ADJUSTMENTS,"6013210",7
ADJUSTS,"6010",4
ADJUTANT,"6121",4
ADKINS,"1720",4
ADKINSON,"17202",5
ADKISON,"1702",4
ADKISSON,"1702",4
ADL-TABATABA,"151919",6
ADL-TABATABAI,"151919",6
ADLAI,"15",2
ADLER,"154",3
ADLER&apos;S,"1540",4
ADLERS,"1540",4
ADLEY,"15",2
ADLON,"152",3
ADLONG,"15",2
ADMAN,"132",3
ADMEN,"132",3
ADMIN,"132",3
ADMINISTER,"132014",6
ADMINISTERED,"1320141",7
ADMINISTERING,"132014",6
ADMINISTERS,"1320140",7
ADMINISTRATE,"1320141",7
ADMINISTRATING,"1320141",7
ADMINISTRATION,"13201462",8
ADMINISTRATION&apos;S,"132014620",9
ADMINISTRATIONS,"132014620",9
ADMINISTRATIONS&apos;,"132014620",9
ADMINISTRATIVE,"13201418",8
ADMINISTRATIVELY,"132014185",9
ADMINISTRATOR,"13201414",8
ADMINISTRATOR&apos;S,"132014140",9
ADMINISTRATORS,"132014140",9
ADMINISTRATORS&apos;,"132014140",9
ADMINS,"1320",4
ADMIRA,"134",3
ADMIRA&apos;S,"1340",4
ADMIRABLE,"13495",5
ADMIRABLE,"13495",5
ADMIRABLY,"13495",5
ADMIRAL,"1345",4
ADMIRAL&apos;S,"13450",5
ADMIRALS,"13450",5
ADMIRALTY,"13451",5
ADMIRATION,"13462",5
ADMIRATIONS,"134620",6
ADMIRE,"134",3
ADMIRED,"1341",4
ADMIRER,"1344",4
ADMIRERS,"13440",5
ADMIRES,"1340",4
ADMIRING,"134",3
ADMIRINGLY,"1345",4
ADMISSIBILITY,"130951",6
ADMISSIBLE,"13095",5
ADMISSION,"1362",4
ADMISSION,"1362",4
ADMISSIONS,"13620",5
ADMISSIONS,"13620",5
ADMIT,"131",3
ADMITS,"1310",4
ADMITTANCE,"13120",5
ADMITTED,"1311",4
ADMITTEDLY,"13115",5
ADMITTING,"131",3
ADMITTING,"131",3
ADMONISH,"1326",4
ADMONISHED,"13261",5
ADMONISHES,"13260",5
ADMONISHING,"1326",4
ADMONISHMENT,"1326321",7
ADMONITION,"13262",5
ADMONITIONS,"132620",6
ADMONITORY,"13214",5
ADNAN,"122",3
ADNEY,"12",2
ADO,"1",1
ADOBE,"19",2
ADOBE&apos;S,"190",3
ADOLESCENCE,"15020",5
ADOLESCENCE,"15020",5
ADOLESCENT,"15021",5
ADOLESCENT,"15021",5
ADOLESCENTS,"150210",6
ADOLESCENTS,"150210",6
ADOLF,"158",3
ADOLF&apos;S,"1580",4
ADOLFO,"158",3
ADOLPH,"158",3
ADOLPHA,"158",3
ADOLPHSON,"15802",5
ADOLPHUS,"1580",4
ADON,"12",2
ADONIA,"12",2
ADONIS,"120",3
ADOPT,"191",3
ADOPTABLE,"19195",5
ADOPTED,"1911",4
ADOPTEE,"191",3
ADOPTEES,"1910",4
ADOPTER,"1914",4
ADOPTERS,"19140",5
ADOPTING,"191",3
ADOPTION,"1962",4
ADOPTIONS,"19620",5
ADOPTIVE,"1918",4
ADOPTS,"1910",4
ADOR,"14",2
ADORA,"14",2
ADORABELLE,"1495",4
ADORABLE,"1495",4
ADORATION,"1462",4
ADORE,"14",2
ADORED,"141",3
ADOREE,"14",2
ADOREES,"140",3
ADORES,"140",3
ADORING,"14",2
ADORN,"142",3
ADORNA,"142",3
ADORNED,"1421",4
ADORNING,"142",3
ADORNMENT,"142321",6
ADORNO,"142",3
ADORNS,"1420",4
ADRA,"14",2
ADRAGNA,"1472",4
ADRDA,"141",3
ADREA,"14",2
ADRENAL,"1425",4
ADRENALIN,"14252",5
ADRENALINE,"14252",5
ADRIA,"14",2
ADRIAN,"142",3
ADRIANA,"142",3
ADRIANCE,"1420",4
ADRIANO,"142",3
ADRIATIC,"1417",4
ADRIEL,"145",3
ADRIENNE,"142",3
ADRIFT,"1481",4
ADROIT,"141",3
ADROITLY,"1415",4
ADS,"10",2
ADS&apos;,"10",2
ADSIT,"101",3
ADSS,"10",2
ADSS,"100",3
ADSTAR,"1014",4
ADSTEAM,"1013",4
ADTEC,"117",3
ADULATE,"651",3
ADULATION,"6562",4
ADULIADAE,"151",3
ADULT,"151",3
ADULT,"151",3
ADULTERATE,"15141",5
ADULTERATED,"151411",6
ADULTERATES,"151410",6
ADULTERATION,"151462",6
ADULTERER,"15144",5
ADULTERERS,"151440",6
ADULTEROUS,"15140",5
ADULTERY,"1514",4
ADULTHOOD,"1511",4
ADULTS,"1510",4
ADULTS,"1510",4
ADULTS&apos;,"1510",4
ADULTS&apos;,"1510",4
ADUSDUR,"1014",4
ADVACARE,"1874",4
ADVALUE,"185",3
ADVANCE,"1820",4
ADVANCE&apos;S,"18200",5
ADVANCED,"18201",5
ADVANCEMENT,"1820321",7
ADVANCEMENTS,"18203210",8
ADVANCER,"18204",5
ADVANCERS,"182040",6
ADVANCES,"18200",5
ADVANCING,"1820",4
ADVANI,"182",3
ADVANTA,"1821",4
ADVANTA,"1821",4
ADVANTA&apos;S,"18210",5
ADVANTA&apos;S,"18210",5
ADVANTAGE,"18216",5
ADVANTAGED,"182161",6
ADVANTAGEOUS,"182160",6
ADVANTAGES,"182160",6
ADVANTEST,"182101",6
ADVECTION,"18762",5
ADVENT,"1821",4
ADVENTIST,"182101",6
ADVENTISTS,"1821010",7
ADVENTISTS,"18210",5
ADVENTURE,"18264",5
ADVENTURE,"18264",5
ADVENTURER,"182644",6
ADVENTURER,"182644",6
ADVENTURERS,"1826440",7
ADVENTURERS,"1826440",7
ADVENTURES,"182640",6
ADVENTURESOME,"1826403",7
ADVENTURISM,"1826403",7
ADVENTUROUS,"182640",6
ADVERB,"1849",4
ADVERBIAL,"18495",5
ADVERBS,"18490",5
ADVERSARIAL,"184045",6
ADVERSARIES,"184040",6
ADVERSARY,"18404",5
ADVERSE,"1840",4
ADVERSE,"1840",4
ADVERSE,"1840",4
ADVERSELY,"18405",5
ADVERSITY,"18401",5
ADVERTISE,"18410",5
ADVERTISED,"184101",6
ADVERTISED,"184101",6
ADVERTISEMENT,"18410321",8
ADVERTISEMENT,"18410321",8
ADVERTISEMENTS,"184103210",9
ADVERTISER,"184104",6
ADVERTISER&apos;S,"1841040",7
ADVERTISERS,"1841040",7
ADVERTISERS&apos;,"1841040",7
ADVERTISES,"184100",6
ADVERTISING,"18410",5
ADVERTISING&apos;S,"184100",6
ADVERTORIAL,"184145",6
ADVERTORIALS,"1841450",7
ADVEST,"1801",4
ADVICE,"180",3
ADVICE,"180",3
ADVIL,"185",3
ADVIL&apos;S,"1850",4
ADVISABILITY,"180951",6
ADVISABLE,"18095",5
ADVISE,"180",3
ADVISE,"180",3
ADVISED,"1801",4
ADVISED,"1801",4
ADVISEDLY,"18015",5
ADVISEDLY,"18015",5
ADVISEMENT,"180321",6
ADVISER,"1804",4
ADVISER&apos;S,"18040",5
ADVISERS,"18040",5
ADVISERS&apos;,"18040",5
ADVISES,"1800",4
ADVISING,"180",3
ADVISOR,"1804",4
ADVISORIES,"18040",5
ADVISORS,"18040",5
ADVISORY,"1804",4
ADVO,"18",2
ADVOCACY,"1870",4
ADVOCATE,"1871",4
ADVOCATE,"1871",4
ADVOCATE&apos;S,"18710",5
ADVOCATED,"18711",5
ADVOCATES,"18710",5
ADVOCATES,"18710",5
ADVOCATING,"1871",4
ADVOCATION,"18762",5
ADWEEK,"17",2
ADWELL,"15",2
ADY,"1",1
ADZ,"10",2
AE,"null",0
AEGEAN,"62",2
AEGERTER,"7414",4
AEGIS,"60",2
AEGON,"72",2
AELTUS,"510",3
AENEAS,"20",2
AENEID,"21",2
AEOLUS,"50",2
AEQUITRON,"7142",4
AER,"4",1
AERIAL,"45",2
AERIALS,"450",3
AERIE,"4",1
AERIEN,"42",2
AERIENS,"420",3
AERITALIA,"415",3
AERO,"4",1
AEROBATIC,"4917",4
AEROBATICS,"49170",5
AEROBIC,"497",3
AEROBICALLY,"4975",4
AEROBICS,"4970",4
AERODROME,"4143",4
AERODROMES,"41430",5
AERODYNAMIC,"41237",5
AERODYNAMICALLY,"412375",6
AERODYNAMICIST,"4123001",7
AERODYNAMICISTS,"41230010",8
AERODYNAMICISTS,"412300",6
AERODYNAMICS,"412370",6
AERODYNE,"412",3
AERODYNE&apos;S,"4120",4
AEROFLOT,"4851",4
AEROFLOT&apos;S,"48510",5
AEROGENOSA,"4620",4
AEROJET,"461",3
AEROJETS,"4610",4
AEROLIFT,"4581",4
AEROLIFTS,"45810",5
AEROLINEAS,"4520",4
AEROMAR,"434",3
AEROMAR,"434",3
AEROMEXICO,"43707",5
AEROMEXICO&apos;S,"437070",6
AERONAUTIC,"4217",4
AERONAUTICAL,"42175",5
AERONAUTICAL,"42175",5
AERONAUTICAS,"42170",5
AERONAUTICS,"42170",5
AEROPERU,"494",3
AEROPERU&apos;S,"4940",4
AEROQUIP,"479",3
AEROSMITH,"403",3
AEROSMITH&apos;S,"4030",4
AEROSOL,"405",3
AEROSOLS,"4050",4
AEROSPACE,"4090",4
AEROSPACE&apos;S,"40900",5
AEROSPATIALE,"40905",5
AEROSPATIALE&apos;S,"409050",6
AEROSTAR,"4014",4
AEROSTAR&apos;S,"40140",5
AEROSTARS,"40140",5
AEROSTAT,"4011",4
AEROSTAT&apos;S,"40110",5
AEROSTATS,"40110",5
AEROTECH,"417",3
AEROVIAS,"480",3
AERTS,"410",3
AESCHELUS,"0750",4
AESCHLIMAN,"6532",4
AESOP,"09",2
AESOP&apos;S,"090",3
AESTHENOPIA,"029",3
AESTHETE,"01",2
AESTHETE&apos;S,"010",3
AESTHETES,"010",3
AESTHETIC,"017",3
AESTHETICALLY,"0175",4
AESTHETICS,"0170",4
AETNA,"12",2
AETNA&apos;S,"120",3
AFANASYEV,"8208",4
AFAR,"84",2
AFFABLE,"895",3
AFFABLY,"895",3
AFFAIR,"84",2
AFFAIR&apos;S,"840",3
AFFAIRS,"840",3
AFFECT,"871",3
AFFECTATION,"87162",5
AFFECTED,"8711",4
AFFECTING,"871",3
AFFECTION,"8762",4
AFFECTIONATE,"87621",5
AFFECTIONATELY,"876215",6
AFFECTIONS,"87620",5
AFFECTIVE,"8718",4
AFFECTIVELY,"87185",5
AFFECTS,"8710",4
AFFELDT,"851",3
AFFERENT,"8421",4
AFFIANT,"821",3
AFFIDAVIT,"8181",4
AFFIDAVITS,"81810",5
AFFILIATE,"851",3
AFFILIATE,"851",3
AFFILIATE&apos;S,"8510",4
AFFILIATED,"8511",4
AFFILIATED&apos;S,"85110",5
AFFILIATES,"8510",4
AFFILIATES,"8510",4
AFFILIATES&apos;,"8510",4
AFFILIATING,"851",3
AFFILIATION,"8562",4
AFFILIATIONS,"85620",5
AFFINE,"82",2
AFFINED,"821",3
AFFINES,"820",3
AFFINING,"82",2
AFFINITIES,"8210",4
AFFINITY,"821",3
AFFIRM,"843",3
AFFIRMATION,"84362",5
AFFIRMATIONS,"843620",6
AFFIRMATIVE,"84318",5
AFFIRMATIVELY,"843185",6
AFFIRMED,"8431",4
AFFIRMING,"843",3
AFFIRMS,"8430",4
AFFIX,"870",3
AFFIX,"870",3
AFFIXED,"8701",4
AFFIXES,"8700",4
AFFIXES,"8700",4
AFFIXING,"870",3
AFFLECK,"857",3
AFFLERBACH,"85497",5
AFFLICT,"8571",4
AFFLICTED,"85711",5
AFFLICTING,"8571",4
AFFLICTION,"85762",5
AFFLICTIONS,"857620",6
AFFLICTS,"85710",5
AFFLIK,"857",3
AFFLUENCE,"8520",4
AFFLUENT,"8521",4
AFFOLTER,"8514",4
AFFORD,"841",3
AFFORDABILITY,"841951",6
AFFORDABLE,"84195",5
AFFORDABLY,"84195",5
AFFORDED,"8411",4
AFFORDING,"841",3
AFFORDS,"8410",4
AFFRICATE,"8471",4
AFFRICATES,"84710",5
AFFRICATION,"84762",5
AFFRONT,"8421",4
AFFRONTED,"84211",5
AFFRONTING,"8421",4
AFFRONTS,"84210",5
AFFYMAX,"8370",4
AFGHAN,"872",3
AFGHANI,"872",3
AFGHANI&apos;S,"8720",4
AFGHANIS,"8720",4
AFGHANISTAN,"872012",6
AFGHANISTAN&apos;S,"8720120",7
AFGHANISTANS,"8720120",7
AFGHANS,"8720",4
AFHELDT,"851",3
AFICIONADO,"8621",4
AFICIONADOS,"86210",5
AFIELD,"851",3
AFIRE,"84",2
AFLAME,"853",3
AFLATOXIN,"851702",6
AFLOAT,"851",3
AFLUTTER,"8514",4
AFMED,"831",3
AFONSO,"820",3
AFOOT,"81",2
AFOREMENTIONED,"8432621",7
AFORESAID,"8401",4
AFORETHOUGHT,"841",3
AFOUL,"85",2
AFRAID,"841",3
AFRESH,"846",3
AFRICA,"847",3
AFRICA&apos;S,"8470",4
AFRICAN,"8472",4
AFRICAN-AMERICAN,"84723472",8
AFRICAN-AMERICANS,"847234720",9
AFRICANIST,"847201",6
AFRICANIST&apos;S,"8472010",7
AFRICANISTS,"8472010",7
AFRICANIZE,"84720",5
AFRICANIZED,"847201",6
AFRICANS,"84720",5
AFRIDI,"841",3
AFRIKAANS,"84720",5
AFRIKANER,"84724",5
AFRIKANERDOM,"8472413",7
AFRIKANERS,"847240",6
AFRO,"84",2
AFROAMERICAN,"843472",6
AFROAMERICANS,"8434720",7
AFROCENTRIC,"8402147",7
AFSANE,"802",3
AFSANE&apos;S,"8020",4
AFSHAR,"864",3
AFSHAR&apos;S,"8640",4
AFT,"81",2
AFTER,"814",3
AFTER-ROOM,"81443",5
AFTERALL,"8145",4
AFTERBURNER,"8149424",7
AFTERBURNERS,"81494240",8
AFTEREFFECT,"814871",6
AFTEREFFECTS,"8148710",7
AFTERGLOW,"81475",5
AFTERGLOWS,"814750",6
AFTERHOURS,"81440",5
AFTERIMAGE,"81436",5
AFTERIMAGES,"814360",6
AFTERLIFE,"81458",5
AFTERLIVES,"814580",6
AFTERMARKET,"8143471",7
AFTERMARKETS,"81434710",8
AFTERMATH,"8143",4
AFTERMATHS,"81430",5
AFTERNOON,"81422",5
AFTERNOON&apos;S,"814220",6
AFTERNOONS,"814220",6
AFTERSHAVE,"81468",5
AFTERSHAVES,"814680",6
AFTERSHOCK,"81467",5
AFTERSHOCKS,"814670",6
AFTERTASTE,"814101",6
AFTERTASTES,"8141010",7
AFTERTASTES,"81410",5
AFTERTAX,"814170",6
AFTERTHOUGHT,"8141",4
AFTERTHOUGHT,"8141",4
AFTERTHOUGHTS,"81410",5
AFTERTHOUGHTS,"81410",5
AFTERWARD,"81441",5
AFTERWARDS,"814410",6
AFULA,"85",2
AFULA&apos;S,"850",3
AG,"7",1
AG,"7",1
AG&apos;S,"70",2
AGA,"7",1
AGACHE,"76",2
AGACHE&apos;S,"760",3
AGACHES,"760",3
AGAIN,"72",2
AGAIN,"72",2
AGAINST,"7201",4
AGAINST,"7201",4
AGAMEMNON,"73322",5
AGAMEMNON&apos;S,"733220",6
AGAN,"72",2
AGANA,"72",2
AGANBEGYAN,"72972",5
AGANS,"720",3
AGAPE,"79",2
AGAR,"74",2
AGARD,"741",3
AGARWAL,"745",3
AGASP,"709",3
AGASSI,"70",2
AGASSIZ,"700",3
AGATE,"71",2
AGATES,"710",3
AGATHA,"7",1
AGAWAM,"73",2
AGCO,"77",2
AGE,"6",1
AGE&apos;S,"60",2
AGED,"61",2
AGED,"61",2
AGEE,"6",1
AGEE&apos;S,"60",2
AGELESS,"650",3
AGEMATSU,"7310",4
AGENCE,"620",3
AGENCIES,"6200",4
AGENCIES&apos;,"6200",4
AGENCY,"620",3
AGENCY&apos;S,"6200",4
AGENDA,"621",3
AGENDAS,"6210",4
AGENT,"621",3
AGENT&apos;S,"6210",4
AGENTS,"6210",4
AGENTS&apos;,"6210",4
AGER,"64",2
AGERATUM,"6413",4
AGERATUMS,"64130",5
AGERS,"642000",6
AGERS&apos;,"642000",6
AGERTON,"7412",4
AGES,"60",2
AGFA,"78",2
AGGARWAL,"745",3
AGGIE,"7",1
AGGIES,"70",2
AGGLOMERATE,"75341",5
AGGLOMERATION,"753462",6
AGGLUTINATE,"75121",5
AGGRANDIZE,"74210",5
AGGRANDIZEMENT,"74210321",8
AGGRANDIZEMENT,"74210321",8
AGGRANDIZING,"74210",5
AGGRANDIZING,"74210",5
AGGRAVATE,"7481",4
AGGRAVATED,"74811",5
AGGRAVATES,"74810",5
AGGRAVATING,"7481",4
AGGRAVATION,"74862",5
AGGREGATE,"7471",4
AGGREGATE,"7471",4
AGGREGATED,"74711",5
AGGREGATES,"74710",5
AGGREGATES,"74710",5
AGGREGATION,"74762",5
AGGRESS,"740",3
AGGRESSION,"7462",4
AGGRESSIONS,"74620",5
AGGRESSIVE,"7408",4
AGGRESSIVELY,"74085",5
AGGRESSIVENESS,"740820",6
AGGRESSIVITY,"74081",5
AGGRESSOR,"7404",4
AGGRESSORS,"74040",5
AGGREY,"74",2
AGGRIEVE,"748",3
AGGRIEVED,"7481",4
AGGY,"7",1
AGHAST,"701",3
AGHAZADEH,"701",3
AGIE,"7",1
AGILDO,"751",3
AGILE,"65",2
AGILIS,"650",3
AGILITY,"651",3
AGIN,"62",2
AGINCOURT,"62741",5
AGING,"6",1
AGINS,"720",3
AGIP,"79",2
AGITATE,"611",3
AGITATED,"6111",4
AGITATING,"611",3
AGITATION,"6162",4
AGITATOR,"6114",4
AGITATORS,"61140",5
AGITPROP,"61949",5
AGIUS,"60",2
AGLEAM,"753",3
AGLER,"754",3
AGLITTER,"7514",4
AGLO,"75",2
AGLOW,"75",2
AGNA,"72",2
AGNE,"72",2
AGNELLA,"725",3
AGNELLI,"725",3
AGNELLI&apos;S,"7250",4
AGNELLIS,"7250",4
AGNELLO,"725",3
AGNER,"724",3
AGNES,"720",3
AGNETA,"721",3
AGNEW,"72",2
AGNEW,"72",2
AGNICO,"727",3
AGNOR,"724",3
AGNOS,"720",3
AGNOSIO,"720",3
AGNOSTIC,"72017",5
AGNOSTICS,"720170",6
AGO,"7",1
AGOG,"77",2
AGOGLIA,"775",3
AGONIES,"720",3
AGONIST,"7201",4
AGONISTS,"72010",5
AGONISTS,"720",3
AGONIZE,"720",3
AGONIZED,"7201",4
AGONIZES,"7200",4
AGONIZING,"720",3
AGONIZINGLY,"7205",4
AGONY,"72",2
AGORA,"74",2
AGORAPHOBIA,"7489",4
AGOSTA,"701",3
AGOSTINELLI,"70125",5
AGOSTINI,"7012",4
AGOSTINO,"7012",4
AGOSTO,"701",3
AGOURA,"74",2
AGOURON,"742",3
AGRA,"74",2
AGRARIAN,"7442",4
AGRARIANISM,"744203",6
AGRAWAL,"745",3
AGREE,"74",2
AGREEABLE,"7495",4
AGREED,"741",3
AGREEING,"74",2
AGREEMENT,"74321",5
AGREEMENT&apos;S,"743210",6
AGREEMENTS,"743210",6
AGREES,"740",3
AGREGABLE,"74695",5
AGREGIOUS,"7460",4
AGRESOURCE,"74040",5
AGRESOURCE,"74040",5
AGRESTA,"7401",4
AGRESTI,"7401",4
AGREXCO,"74707",5
AGRI,"74",2
AGRIBANK,"7497",4
AGRIBUSINESS,"749020",6
AGRICO,"747",3
AGRICOLA,"7475",4
AGRICOLE,"7475",4
AGRICULTURAL,"7475645",7
AGRICULTURALIST,"747564501",9
AGRICULTURALLY,"7475645",7
AGRICULTURE,"747564",6
AGRICULTURE&apos;S,"7475640",7
AGRIFUEL,"7485",4
AGRIFUELS,"74850",5
AGRIGENETICS,"7462170",7
AGRIPPA,"749",3
AGRIVISOR,"74804",5
AGRO,"74",2
AGROCHEMICAL,"747375",6
AGROCHEMICALS,"7473750",7
AGROINDUSTRIAL,"7410145",7
AGROKOMERC,"747347",6
AGRONOMIST,"742301",6
AGRONOMISTS,"7423010",7
AGRONOMISTS,"74230",5
AGROSIAND,"74021",5
AGROUND,"7421",4
AGRUSA,"740",3
AGUA,"7",1
AGUACATE,"771",3
AGUADILLA,"715",3
AGUADO,"71",2
AGUANGA,"727",3
AGUASCALIENTES,"7075210",7
AGUAYO,"7",1
AGUDELO,"715",3
AGUERO,"74",2
AGUIAR,"74",2
AGUILA,"75",2
AGUILAR,"754",3
AGUILERA,"754",3
AGUILLAR,"754",3
AGUILLARD,"7541",4
AGUILLON,"752",3
AGUILO,"75",2
AGUINAGA,"727",3
AGUIRRA,"74",2
AGUIRRA&apos;S,"740",3
AGUIRRE,"74",2
AGUIRRE,"74",2
AGUIRRE&apos;S,"740",3
AGUIRRE&apos;S,"740",3
AGUSTIN,"7012",4
AH,"null",0
AHA,"null",0
AHAB,"9",1
AHAH,"null",0
AHARON,"42",2
AHART,"41",2
AHASUERUS,"640",3
AHAULSIE,"50",2
AHEAD,"1",1
AHEARN,"42",2
AHERIN,"42",2
AHERN,"42",2
AHERNE,"42",2
AHH,"null",0
AHL,"5",1
AHLBERG,"5947",4
AHLBORN,"5942",4
AHLEN,"52",2
AHLEN,"52",2
AHLERS,"540",3
AHLES,"50",2
AHLF,"58",2
AHLGREN,"5742",4
AHLGRIM,"5743",4
AHLIN,"52",2
AHLMAN,"532",3
AHLQUIST,"5701",4
AHLQUIST&apos;S,"57010",5
AHLQUISTS,"57010",5
AHLSTRAND,"501421",6
AHLSTROM,"50143",5
AHLUWALIA,"55",2
AHMAD,"31",2
AHMADI,"31",2
AHMANN,"32",2
AHMANSON,"3202",4
AHMANSON&apos;S,"32020",5
AHMANSONS,"32020",5
AHMED,"31",2
AHMED,"31",2
AHMEEK,"37",2
AHMOUDI,"31",2
AHN,"2",1
AHNELL,"25",2
AHNER,"24",2
AHO,"null",0
AHOLA,"5",1
AHOLD,"51",2
AHOLD&apos;S,"510",3
AHOLDS,"510",3
AHONEN,"22",2
AHOSKIE,"07",2
AHOY,"null",0
AHR,"4",1
AHRANAT,"421",3
AHREN,"42",2
AHRENDT,"421",3
AHRENS,"420",3
AHS,"0",1
AHSAHKA,"07",2
AHUJA,"null",0
AHUMADA,"31",2
AHWAHNEE,"2",1
AI,"null",0
AI,"null",0
AICHELE,"75",2
AICHER,"74",2
AICHI,"6",1
AICKIN,"72",2
AID,"1",1
AID&apos;S,"10",2
AIDA,"1",1
AIDAN,"12",2
AIDE,"1",1
AIDE&apos;S,"10",2
AIDED,"11",2
AIDEN,"12",2
AIDENN,"12",2
AIDES,"10",2
AIDES&apos;,"10",2
AIDID,"11",2
AIDID&apos;S,"110",3
AIDING,"1",1
AIDS,"10",2
AIELLO,"5",1
AIESHA,"6",1
AIGNER,"24",2
AIGNER,"2",1
AIGNER,"724",3
AIGUEBELLE,"795",3
AIKEN,"72",2
AIKENS,"720",3
AIKEY,"7",1
AIKIN,"72",2
AIKINS,"720",3
AIKMAN,"732",3
AIKOFF,"78",2
AIL,"5",1
AILEE,"5",1
AILEEN,"52",2
AILERON,"542",3
AILERONS,"5420",4
AILES,"50",2
AILES,"50",2
AILEY,"5",1
AILING,"5",1
AILMENT,"5321",4
AILMENTS,"53210",5
AILOR,"54",2
AILS,"50",2
AILSA,"50",2
AILUROPHILE,"5485",4
AILUROPHILE,"5485",4
AIM,"3",1
AIM&apos;S,"30",2
AIMAL,"35",2
AIMAN,"32",2
AIME,"3",1
AIMED,"31",2
AIMEE,"3",1
AIMETTI,"31",2
AIMING,"3",1
AIMLESS,"350",3
AIMLESSLY,"3505",4
AIMONE,"32",2
AIMS,"30",2
AIN&apos;T,"21",2
AINE,"2",1
AINGE,"null",0
AINGE,"26",2
AINLEY,"25",2
AINSBERG,"20947",5
AINSLEY,"205",3
AINSLIE,"205",3
AINSWORTH,"204",3
AINSWORTH&apos;S,"2040",4
AINU,"2",1
AIPAC,"97",2
AIPAC&apos;S,"970",3
AIR,"4",1
AIR&apos;S,"40",2
AIR-CONDITIONING,"472162",6
AIRBAG,"497",3
AIRBAGS,"4970",4
AIRBASE,"490",3
AIRBASES,"4900",4
AIRBOAT,"491",3
AIRBOATS,"4910",4
AIRBORNE,"4942",4
AIRBORNE&apos;S,"49420",5
AIRBUS,"490",3
AIRBUS&apos;S,"4900",4
AIRCAL,"475",3
AIRCAL&apos;S,"4750",4
AIRCO,"47",2
AIRCOA,"47",2
AIRCONDITION,"472162",6
AIRCONDITIONED,"4721621",7
AIRCONDITIONER,"4721624",7
AIRCONDITIONING,"472162",6
AIRCONDITIONS,"4721620",7
AIRCRAFT,"47481",5
AIRCRAFT&apos;S,"474810",6
AIRCRAFTS,"474810",6
AIRCREW,"474",3
AIRD,"41",2
AIRDROP,"4149",4
AIRDROPS,"41490",5
AIRED,"41",2
AIREDALE,"415",3
AIREDALES,"4150",4
AIRES,"40",2
AIREY,"4",1
AIRFARE,"484",3
AIRFARES,"4840",4
AIRFIELD,"4851",4
AIRFIELDS,"48510",5
AIRFLOW,"485",3
AIRFLOWS,"4850",4
AIRFOIL,"485",3
AIRFOILS,"4850",4
AIRFONE,"482",3
AIRFONES,"4820",4
AIRFORCE,"4840",4
AIRFORCES,"48400",5
AIRFRAME,"4843",4
AIRFRAMES,"48430",5
AIRFREIGHT,"4841",4
AIRGAS,"470",3
AIRGLOW,"475",3
AIRHART,"441",3
AIRHEAD,"41",2
AIRHEADZ,"410",3
AIRING,"4",1
AIRINGTON,"412",3
AIRLESS,"450",3
AIRLIA,"45",2
AIRLIE,"45",2
AIRLIFT,"4581",4
AIRLIFTED,"45811",5
AIRLIFTER,"45814",5
AIRLIFTERS,"458140",6
AIRLIFTING,"4581",4
AIRLIFTS,"45810",5
AIRLINE,"452",3
AIRLINE&apos;S,"4520",4
AIRLINER,"4524",4
AIRLINER&apos;S,"45240",5
AIRLINERS,"45240",5
AIRLINES,"4520",4
AIRLINES&apos;,"4520",4
AIRLINK,"457",3
AIRLINKS,"4570",4
AIRLOCK,"457",3
AIRLOCKS,"4570",4
AIRMAIL,"435",3
AIRMAN,"432",3
