word,"number",length
ADD,"z1",1
ADDAIR,"z14",2
ADDAMS,"z130",3
ADDED,"z11",2
ADDENDUM,"z1213",4
ADDENDUMS,"z12130",5
ADDEO,"z1",1
ADDER,"z14",2
ADDERLEY,"z145",3
ADDICKS,"z170",3
ADDICT,"z171",3
ADDICT,"z171",3
ADDICTED,"z1711",4
ADDICTING,"z171",3
ADDICTION,"z1762",4
ADDICTIONS,"z17620",5
ADDICTIVE,"z1718",4
ADDICTS,"z1710",4
ADDICTS,"z1710",4
ADDIDAS,"z110",3
ADDIDAS&apos;,"z110",3
ADDIDAS&apos;S,"z1100",4
ADDIDASES,"z1100",4
ADDIE,"z1",1
ADDING,"z1",1
ADDINGTON,"z112",3
ADDIS,"z10",2
ADDIS-ABABA,"z1099",4
ADDIS-ABABA,"z1099",4
ADDISON,"z102",3
ADDISON&apos;S,"z1020",4
ADDITION,"z162",3
ADDITIONAL,"z1625",4
ADDITIONALLY,"z1625",4
ADDITIONS,"z1620",4
ADDITIVE,"z118",3
ADDITIVES,"z1180",4
ADDLE,"z15",2
ADDLED,"z151",3
ADDLEMAN,"z1532",4
ADDRESS,"z140",3
ADDRESS,"z140",3
ADDRESSABLE,"z14095",5
ADDRESSED,"z1401",4
ADDRESSEE,"z140",3
ADDRESSES,"z1400",4
ADDRESSES,"z1400",4
ADDRESSING,"z140",3
ADDS,"z10",2
ADDUCI,"z16",2
ADDUCT,"z171",3
ADDWEST,"z101",3
ADDY,"z1",1
ADDYSTON,"z1012",4
ADE,"z1",1
ADEE,"z1",1
ADEL,"z15",2
ADELA,"z15",2
ADELAAR,"z154",3
ADELAIDE,"z151",3
ADELANTO,"z1521",4
ADELBERT,"z15941",5
ADELE,"z15",2
ADELE&apos;S,"z150",3
ADELINE,"z152",3
ADELIZZI,"z150",3
ADELL,"z15",2
ADELL&apos;S,"z150",3
ADELLE,"z15",2
ADELMAN,"z1532",4
ADELMAN,"z1532",4
ADELMANN,"z1532",4
ADELPHA,"z158",3
ADELPHI,"z158",3
ADELPHIA,"z158",3
ADELPHIA&apos;S,"z1580",4
ADELSBERGER,"z1509474",7
ADELSON,"z1502",4
ADELSTEIN,"z15012",5
ADELSTEIN,"z15012",5
ADEN,"z12",2
ADENA,"z12",2
ADENAUER,"z124",3
ADENAUER,"z124",3
ADENINE,"z122",3
ADENOID,"z121",3
ADENOIDS,"z1210",4
ADENOSCAN,"z12072",5
ADENOSINE,"z1202",4
ADENOVIRUS,"z12840",5
ADEPT,"z191",3
ADEQUACY,"z170",3
ADEQUATE,"z171",3
ADEQUATE,"z171",3
ADEQUATELY,"z1715",4
ADER,"z14",2
ADERHOLD,"z1451",4
ADERHOLT,"z1451",4
ADERMAN,"z1432",4
ADES,"z10",2
ADEY,"z1",1
ADGER,"z64",2
ADHAM,"z13",2
ADHERE,"z14",2
ADHERED,"z141",3
ADHERENCE,"z1420",4
ADHERENT,"z1421",4
ADHERENTS,"z14210",5
ADHERES,"z140",3
ADHERING,"z14",2
ADHESION,"z162",3
ADHESIVE,"z108",3
ADHESIVE,"z108",3
ADHESIVES,"z1080",4
ADHESIVES,"z1080",4
ADIA,"z1",1
ADID,"z11",2
ADIDAS,"z110",3
ADIDAS&apos;S,"z1100",4
ADIEU,"z1",1
ADIN,"z12",2
ADINA,"z12",2
ADINE,"z12",2
ADINOLFI,"z1258",4
ADIOS,"z10",2
ADIPOSE,"z190",3
ADIRONDACK,"z14217",5
ADISQ,"z107",3
ADISQ,"z107",3
ADJACENT,"z6021",4
ADJANI,"z162",3
ADJECTIVE,"z6718",4
ADJECTIVES,"z67180",5
ADJOIN,"z62",2
ADJOINING,"z62",2
ADJOINS,"z620",3
ADJOURN,"z642",3
ADJOURNED,"z6421",4
ADJOURNING,"z642",3
ADJOURNMENT,"z642321",6
ADJOURNS,"z6420",4
ADJUDGE,"z66",2
ADJUDGED,"z661",3
ADJUDICATE,"z6171",4
ADJUDICATED,"z61711",5
ADJUDICATING,"z6171",4
ADJUDICATION,"z61762",5
ADJUNCT,"z671",3
ADJUNCTS,"z6710",4
ADJUST,"z601",3
ADJUSTABLE,"z60195",5
ADJUSTABLES,"z601950",6
ADJUSTED,"z6011",4
ADJUSTER,"z6014",4
ADJUSTERS,"z60140",5
ADJUSTING,"z601",3
ADJUSTMENT,"z601321",6
ADJUSTMENTS,"z6013210",7
ADJUSTS,"z6010",4
ADJUTANT,"z6121",4
ADKINS,"z1720",4
ADKINSON,"z17202",5
ADKISON,"z1702",4
ADKISSON,"z1702",4
ADL-TABATABA,"z151919",6
ADL-TABATABAI,"z151919",6
ADLAI,"z15",2
ADLER,"z154",3
ADLER&apos;S,"z1540",4
ADLERS,"z1540",4
ADLEY,"z15",2
ADLON,"z152",3
ADLONG,"z15",2
ADMAN,"z132",3
ADMEN,"z132",3
ADMIN,"z132",3
ADMINISTER,"z132014",6
ADMINISTERED,"z1320141",7
ADMINISTERING,"z132014",6
ADMINISTERS,"z1320140",7
ADMINISTRATE,"z1320141",7
ADMINISTRATING,"z1320141",7
ADMINISTRATION,"z13201462",8
ADMINISTRATION&apos;S,"z132014620",9
ADMINISTRATIONS,"z132014620",9
ADMINISTRATIONS&apos;,"z132014620",9
ADMINISTRATIVE,"z13201418",8
ADMINISTRATIVELY,"z132014185",9
ADMINISTRATOR,"z13201414",8
ADMINISTRATOR&apos;S,"z132014140",9
ADMINISTRATORS,"z132014140",9
ADMINISTRATORS&apos;,"z132014140",9
ADMINS,"z1320",4
ADMIRA,"z134",3
ADMIRA&apos;S,"z1340",4
ADMIRABLE,"z13495",5
ADMIRABLE,"z13495",5
ADMIRABLY,"z13495",5
ADMIRAL,"z1345",4
ADMIRAL&apos;S,"z13450",5
ADMIRALS,"z13450",5
ADMIRALTY,"z13451",5
ADMIRATION,"z13462",5
ADMIRATIONS,"z134620",6
ADMIRE,"z134",3
ADMIRED,"z1341",4
ADMIRER,"z1344",4
ADMIRERS,"z13440",5
ADMIRES,"z1340",4
ADMIRING,"z134",3
ADMIRINGLY,"z1345",4
ADMISSIBILITY,"z130951",6
ADMISSIBLE,"z13095",5
ADMISSION,"z1362",4
ADMISSION,"z1362",4
ADMISSIONS,"z13620",5
ADMISSIONS,"z13620",5
ADMIT,"z131",3
ADMITS,"z1310",4
ADMITTANCE,"z13120",5
ADMITTED,"z1311",4
ADMITTEDLY,"z13115",5
ADMITTING,"z131",3
ADMITTING,"z131",3
ADMONISH,"z1326",4
ADMONISHED,"z13261",5
ADMONISHES,"z13260",5
ADMONISHING,"z1326",4
ADMONISHMENT,"z1326321",7
ADMONITION,"z13262",5
ADMONITIONS,"z132620",6
ADMONITORY,"z13214",5
ADNAN,"z122",3
ADNEY,"z12",2
ADO,"z1",1
ADOBE,"z19",2
ADOBE&apos;S,"z190",3
ADOLESCENCE,"z15020",5
ADOLESCENCE,"z15020",5
ADOLESCENT,"z15021",5
ADOLESCENT,"z15021",5
ADOLESCENTS,"z150210",6
ADOLESCENTS,"z150210",6
ADOLF,"z158",3
ADOLF&apos;S,"z1580",4
ADOLFO,"z158",3
ADOLPH,"z158",3
ADOLPHA,"z158",3
ADOLPHSON,"z15802",5
ADOLPHUS,"z1580",4
ADON,"z12",2
ADONIA,"z12",2
ADONIS,"z120",3
ADOPT,"z191",3
ADOPTABLE,"z19195",5
ADOPTED,"z1911",4
ADOPTEE,"z191",3
ADOPTEES,"z1910",4
ADOPTER,"z1914",4
ADOPTERS,"z19140",5
ADOPTING,"z191",3
ADOPTION,"z1962",4
ADOPTIONS,"z19620",5
ADOPTIVE,"z1918",4
ADOPTS,"z1910",4
ADOR,"z14",2
ADORA,"z14",2
ADORABELLE,"z1495",4
ADORABLE,"z1495",4
ADORATION,"z1462",4
ADORE,"z14",2
ADORED,"z141",3
ADOREE,"z14",2
ADOREES,"z140",3
ADORES,"z140",3
ADORING,"z14",2
ADORN,"z142",3
ADORNA,"z142",3
ADORNED,"z1421",4
ADORNING,"z142",3
ADORNMENT,"z142321",6
ADORNO,"z142",3
ADORNS,"z1420",4
ADRA,"z14",2
ADRAGNA,"z1472",4
ADRDA,"z141",3
ADREA,"z14",2
ADRENAL,"z1425",4
ADRENALIN,"z14252",5
ADRENALINE,"z14252",5
ADRIA,"z14",2
ADRIAN,"z142",3
ADRIANA,"z142",3
ADRIANCE,"z1420",4
ADRIANO,"z142",3
ADRIATIC,"z1417",4
ADRIEL,"z145",3
ADRIENNE,"z142",3
ADRIFT,"z1481",4
ADROIT,"z141",3
ADROITLY,"z1415",4
ADS,"z10",2
ADS&apos;,"z10",2
ADSIT,"z101",3
ADSS,"z10",2
ADSS,"z100",3
ADSTAR,"z1014",4
ADSTEAM,"z1013",4
ADTEC,"z117",3
ADULATE,"z651",3
ADULATION,"z6562",4
ADULIADAE,"z151",3
ADULT,"z151",3
ADULT,"z151",3
ADULTERATE,"z15141",5
ADULTERATED,"z151411",6
ADULTERATES,"z151410",6
ADULTERATION,"z151462",6
ADULTERER,"z15144",5
ADULTERERS,"z151440",6
ADULTEROUS,"z15140",5
ADULTERY,"z1514",4
ADULTHOOD,"z1511",4
ADULTS,"z1510",4
ADULTS,"z1510",4
ADULTS&apos;,"z1510",4
ADULTS&apos;,"z1510",4
ADUSDUR,"z1014",4
ADVACARE,"z1874",4
ADVALUE,"z185",3
ADVANCE,"z1820",4
ADVANCE&apos;S,"z18200",5
ADVANCED,"z18201",5
ADVANCEMENT,"z1820321",7
ADVANCEMENTS,"z18203210",8
ADVANCER,"z18204",5
ADVANCERS,"z182040",6
ADVANCES,"z18200",5
ADVANCING,"z1820",4
ADVANI,"z182",3
ADVANTA,"z1821",4
ADVANTA,"z1821",4
ADVANTA&apos;S,"z18210",5
ADVANTA&apos;S,"z18210",5
ADVANTAGE,"z18216",5
ADVANTAGED,"z182161",6
ADVANTAGEOUS,"z182160",6
ADVANTAGES,"z182160",6
ADVANTEST,"z182101",6
ADVECTION,"z18762",5
ADVENT,"z1821",4
ADVENTIST,"z182101",6
ADVENTISTS,"z1821010",7
ADVENTISTS,"z18210",5
ADVENTURE,"z18264",5
ADVENTURE,"z18264",5
ADVENTURER,"z182644",6
ADVENTURER,"z182644",6
ADVENTURERS,"z1826440",7
ADVENTURERS,"z1826440",7
ADVENTURES,"z182640",6
ADVENTURESOME,"z1826403",7
ADVENTURISM,"z1826403",7
ADVENTUROUS,"z182640",6
ADVERB,"z1849",4
ADVERBIAL,"z18495",5
ADVERBS,"z18490",5
ADVERSARIAL,"z184045",6
ADVERSARIES,"z184040",6
ADVERSARY,"z18404",5
ADVERSE,"z1840",4
ADVERSE,"z1840",4
ADVERSE,"z1840",4
ADVERSELY,"z18405",5
ADVERSITY,"z18401",5
ADVERTISE,"z18410",5
ADVERTISED,"z184101",6
ADVERTISED,"z184101",6
ADVERTISEMENT,"z18410321",8
ADVERTISEMENT,"z18410321",8
ADVERTISEMENTS,"z184103210",9
ADVERTISER,"z184104",6
ADVERTISER&apos;S,"z1841040",7
ADVERTISERS,"z1841040",7
ADVERTISERS&apos;,"z1841040",7
ADVERTISES,"z184100",6
ADVERTISING,"z18410",5
ADVERTISING&apos;S,"z184100",6
ADVERTORIAL,"z184145",6
ADVERTORIALS,"z1841450",7
ADVEST,"z1801",4
ADVICE,"z180",3
ADVICE,"z180",3
ADVIL,"z185",3
ADVIL&apos;S,"z1850",4
ADVISABILITY,"z180951",6
ADVISABLE,"z18095",5
ADVISE,"z180",3
ADVISE,"z180",3
ADVISED,"z1801",4
ADVISED,"z1801",4
ADVISEDLY,"z18015",5
ADVISEDLY,"z18015",5
ADVISEMENT,"z180321",6
ADVISER,"z1804",4
ADVISER&apos;S,"z18040",5
ADVISERS,"z18040",5
ADVISERS&apos;,"z18040",5
ADVISES,"z1800",4
ADVISING,"z180",3
ADVISOR,"z1804",4
ADVISORIES,"z18040",5
ADVISORS,"z18040",5
ADVISORY,"z1804",4
ADVO,"z18",2
ADVOCACY,"z1870",4
ADVOCATE,"z1871",4
ADVOCATE,"z1871",4
ADVOCATE&apos;S,"z18710",5
ADVOCATED,"z18711",5
ADVOCATES,"z18710",5
ADVOCATES,"z18710",5
ADVOCATING,"z1871",4
ADVOCATION,"z18762",5
ADWEEK,"z17",2
ADWELL,"z15",2
ADY,"z1",1
ADZ,"z10",2
AE,"null",0
AEGEAN,"z62",2
AEGERTER,"z7414",4
AEGIS,"z60",2
AEGON,"z72",2
AELTUS,"z510",3
AENEAS,"z20",2
AENEID,"z21",2
AEOLUS,"z50",2
AEQUITRON,"z7142",4
AER,"z4",1
AERIAL,"z45",2
AERIALS,"z450",3
AERIE,"z4",1
AERIEN,"z42",2
AERIENS,"z420",3
AERITALIA,"z415",3
AERO,"z4",1
AEROBATIC,"z4917",4
AEROBATICS,"z49170",5
AEROBIC,"z497",3
AEROBICALLY,"z4975",4
AEROBICS,"z4970",4
AERODROME,"z4143",4
AERODROMES,"z41430",5
AERODYNAMIC,"z41237",5
AERODYNAMICALLY,"z412375",6
AERODYNAMICIST,"z4123001",7
AERODYNAMICISTS,"z41230010",8
AERODYNAMICISTS,"z412300",6
AERODYNAMICS,"z412370",6
AERODYNE,"z412",3
AERODYNE&apos;S,"z4120",4
AEROFLOT,"z4851",4
AEROFLOT&apos;S,"z48510",5
AEROGENOSA,"z4620",4
AEROJET,"z461",3
AEROJETS,"z4610",4
AEROLIFT,"z4581",4
AEROLIFTS,"z45810",5
AEROLINEAS,"z4520",4
AEROMAR,"z434",3
AEROMAR,"z434",3
AEROMEXICO,"z43707",5
AEROMEXICO&apos;S,"z437070",6
AERONAUTIC,"z4217",4
AERONAUTICAL,"z42175",5
AERONAUTICAL,"z42175",5
AERONAUTICAS,"z42170",5
AERONAUTICS,"z42170",5
AEROPERU,"z494",3
AEROPERU&apos;S,"z4940",4
AEROQUIP,"z479",3
AEROSMITH,"z403",3
AEROSMITH&apos;S,"z4030",4
AEROSOL,"z405",3
AEROSOLS,"z4050",4
AEROSPACE,"z4090",4
AEROSPACE&apos;S,"z40900",5
AEROSPATIALE,"z40905",5
AEROSPATIALE&apos;S,"z409050",6
AEROSTAR,"z4014",4
AEROSTAR&apos;S,"z40140",5
AEROSTARS,"z40140",5
AEROSTAT,"z4011",4
AEROSTAT&apos;S,"z40110",5
AEROSTATS,"z40110",5
AEROTECH,"z417",3
AEROVIAS,"z480",3
AERTS,"z410",3
AESCHELUS,"z0750",4
AESCHLIMAN,"z6532",4
AESOP,"z09",2
AESOP&apos;S,"z090",3
AESTHENOPIA,"z029",3
AESTHETE,"z01",2
AESTHETE&apos;S,"z010",3
AESTHETES,"z010",3
AESTHETIC,"z017",3
AESTHETICALLY,"z0175",4
AESTHETICS,"z0170",4
AETNA,"z12",2
AETNA&apos;S,"z120",3
AFANASYEV,"z8208",4
AFAR,"z84",2
AFFABLE,"z895",3
AFFABLY,"z895",3
AFFAIR,"z84",2
AFFAIR&apos;S,"z840",3
AFFAIRS,"z840",3
AFFECT,"z871",3
AFFECTATION,"z87162",5
AFFECTED,"z8711",4
AFFECTING,"z871",3
AFFECTION,"z8762",4
AFFECTIONATE,"z87621",5
AFFECTIONATELY,"z876215",6
AFFECTIONS,"z87620",5
AFFECTIVE,"z8718",4
AFFECTIVELY,"z87185",5
AFFECTS,"z8710",4
AFFELDT,"z851",3
AFFERENT,"z8421",4
AFFIANT,"z821",3
AFFIDAVIT,"z8181",4
AFFIDAVITS,"z81810",5
AFFILIATE,"z851",3
AFFILIATE,"z851",3
AFFILIATE&apos;S,"z8510",4
AFFILIATED,"z8511",4
AFFILIATED&apos;S,"z85110",5
AFFILIATES,"z8510",4
AFFILIATES,"z8510",4
AFFILIATES&apos;,"z8510",4
AFFILIATING,"z851",3
AFFILIATION,"z8562",4
AFFILIATIONS,"z85620",5
AFFINE,"z82",2
AFFINED,"z821",3
AFFINES,"z820",3
AFFINING,"z82",2
AFFINITIES,"z8210",4
AFFINITY,"z821",3
AFFIRM,"z843",3
AFFIRMATION,"z84362",5
AFFIRMATIONS,"z843620",6
AFFIRMATIVE,"z84318",5
AFFIRMATIVELY,"z843185",6
AFFIRMED,"z8431",4
AFFIRMING,"z843",3
AFFIRMS,"z8430",4
AFFIX,"z870",3
AFFIX,"z870",3
AFFIXED,"z8701",4
AFFIXES,"z8700",4
AFFIXES,"z8700",4
AFFIXING,"z870",3
AFFLECK,"z857",3
AFFLERBACH,"z85497",5
AFFLICT,"z8571",4
AFFLICTED,"z85711",5
AFFLICTING,"z8571",4
AFFLICTION,"z85762",5
AFFLICTIONS,"z857620",6
AFFLICTS,"z85710",5
AFFLIK,"z857",3
AFFLUENCE,"z8520",4
AFFLUENT,"z8521",4
AFFOLTER,"z8514",4
AFFORD,"z841",3
AFFORDABILITY,"z841951",6
AFFORDABLE,"z84195",5
AFFORDABLY,"z84195",5
AFFORDED,"z8411",4
AFFORDING,"z841",3
AFFORDS,"z8410",4
AFFRICATE,"z8471",4
AFFRICATES,"z84710",5
AFFRICATION,"z84762",5
AFFRONT,"z8421",4
AFFRONTED,"z84211",5
AFFRONTING,"z8421",4
AFFRONTS,"z84210",5
AFFYMAX,"z8370",4
AFGHAN,"z872",3
AFGHANI,"z872",3
AFGHANI&apos;S,"z8720",4
AFGHANIS,"z8720",4
AFGHANISTAN,"z872012",6
AFGHANISTAN&apos;S,"z8720120",7
AFGHANISTANS,"z8720120",7
AFGHANS,"z8720",4
AFHELDT,"z851",3
AFICIONADO,"z8621",4
AFICIONADOS,"z86210",5
AFIELD,"z851",3
AFIRE,"z84",2
AFLAME,"z853",3
AFLATOXIN,"z851702",6
AFLOAT,"z851",3
AFLUTTER,"z8514",4
AFMED,"z831",3
AFONSO,"z820",3
AFOOT,"z81",2
AFOREMENTIONED,"z8432621",7
AFORESAID,"z8401",4
AFORETHOUGHT,"z841",3
AFOUL,"z85",2
AFRAID,"z841",3
AFRESH,"z846",3
AFRICA,"z847",3
AFRICA&apos;S,"z8470",4
AFRICAN,"z8472",4
AFRICAN-AMERICAN,"z84723472",8
AFRICAN-AMERICANS,"z847234720",9
AFRICANIST,"z847201",6
AFRICANIST&apos;S,"z8472010",7
AFRICANISTS,"z8472010",7
AFRICANIZE,"z84720",5
AFRICANIZED,"z847201",6
AFRICANS,"z84720",5
AFRIDI,"z841",3
AFRIKAANS,"z84720",5
AFRIKANER,"z84724",5
AFRIKANERDOM,"z8472413",7
AFRIKANERS,"z847240",6
AFRO,"z84",2
AFROAMERICAN,"z843472",6
AFROAMERICANS,"z8434720",7
AFROCENTRIC,"z8402147",7
AFSANE,"z802",3
AFSANE&apos;S,"z8020",4
AFSHAR,"z864",3
AFSHAR&apos;S,"z8640",4
AFT,"z81",2
AFTER,"z814",3
AFTER-ROOM,"z81443",5
AFTERALL,"z8145",4
AFTERBURNER,"z8149424",7
AFTERBURNERS,"z81494240",8
AFTEREFFECT,"z814871",6
AFTEREFFECTS,"z8148710",7
AFTERGLOW,"z81475",5
AFTERGLOWS,"z814750",6
AFTERHOURS,"z81440",5
AFTERIMAGE,"z81436",5
AFTERIMAGES,"z814360",6
AFTERLIFE,"z81458",5
AFTERLIVES,"z814580",6
AFTERMARKET,"z8143471",7
AFTERMARKETS,"z81434710",8
AFTERMATH,"z8143",4
AFTERMATHS,"z81430",5
AFTERNOON,"z81422",5
AFTERNOON&apos;S,"z814220",6
AFTERNOONS,"z814220",6
AFTERSHAVE,"z81468",5
AFTERSHAVES,"z814680",6
AFTERSHOCK,"z81467",5
AFTERSHOCKS,"z814670",6
AFTERTASTE,"z814101",6
AFTERTASTES,"z8141010",7
AFTERTASTES,"z81410",5
AFTERTAX,"z814170",6
AFTERTHOUGHT,"z8141",4
AFTERTHOUGHT,"z8141",4
AFTERTHOUGHTS,"z81410",5
AFTERTHOUGHTS,"z81410",5
AFTERWARD,"z81441",5
AFTERWARDS,"z814410",6
AFULA,"z85",2
AFULA&apos;S,"z850",3
AG,"z7",1
AG,"z7",1
AG&apos;S,"z70",2
AGA,"z7",1
AGACHE,"z76",2
AGACHE&apos;S,"z760",3
AGACHES,"z760",3
AGAIN,"z72",2
AGAIN,"z72",2
AGAINST,"z7201",4
AGAINST,"z7201",4
AGAMEMNON,"z73322",5
AGAMEMNON&apos;S,"z733220",6
AGAN,"z72",2
AGANA,"z72",2
AGANBEGYAN,"z72972",5
AGANS,"z720",3
AGAPE,"z79",2
AGAR,"z74",2
AGARD,"z741",3
AGARWAL,"z745",3
AGASP,"z709",3
AGASSI,"z70",2
AGASSIZ,"z700",3
AGATE,"z71",2
AGATES,"z710",3
AGATHA,"z7",1
AGAWAM,"z73",2
AGCO,"z77",2
AGE,"z6",1
AGE&apos;S,"z60",2
AGED,"z61",2
AGED,"z61",2
AGEE,"z6",1
AGEE&apos;S,"z60",2
AGELESS,"z650",3
AGEMATSU,"z7310",4
AGENCE,"z620",3
AGENCIES,"z6200",4
AGENCIES&apos;,"z6200",4
AGENCY,"z620",3
AGENCY&apos;S,"z6200",4
AGENDA,"z621",3
AGENDAS,"z6210",4
AGENT,"z621",3
AGENT&apos;S,"z6210",4
AGENTS,"z6210",4
AGENTS&apos;,"z6210",4
AGER,"z64",2
AGERATUM,"z6413",4
AGERATUMS,"z64130",5
AGERS,"z642000",6
AGERS&apos;,"z642000",6
AGERTON,"z7412",4
AGES,"z60",2
AGFA,"z78",2
AGGARWAL,"z745",3
AGGIE,"z7",1
AGGIES,"z70",2
AGGLOMERATE,"z75341",5
AGGLOMERATION,"z753462",6
AGGLUTINATE,"z75121",5
AGGRANDIZE,"z74210",5
AGGRANDIZEMENT,"z74210321",8
AGGRANDIZEMENT,"z74210321",8
AGGRANDIZING,"z74210",5
AGGRANDIZING,"z74210",5
AGGRAVATE,"z7481",4
AGGRAVATED,"z74811",5
AGGRAVATES,"z74810",5
AGGRAVATING,"z7481",4
AGGRAVATION,"z74862",5
AGGREGATE,"z7471",4
AGGREGATE,"z7471",4
AGGREGATED,"z74711",5
AGGREGATES,"z74710",5
AGGREGATES,"z74710",5
AGGREGATION,"z74762",5
AGGRESS,"z740",3
AGGRESSION,"z7462",4
AGGRESSIONS,"z74620",5
AGGRESSIVE,"z7408",4
AGGRESSIVELY,"z74085",5
AGGRESSIVENESS,"z740820",6
AGGRESSIVITY,"z74081",5
AGGRESSOR,"z7404",4
AGGRESSORS,"z74040",5
AGGREY,"z74",2
AGGRIEVE,"z748",3
AGGRIEVED,"z7481",4
AGGY,"z7",1
AGHAST,"z701",3
AGHAZADEH,"z701",3
AGIE,"z7",1
AGILDO,"z751",3
AGILE,"z65",2
AGILIS,"z650",3
AGILITY,"z651",3
AGIN,"z62",2
AGINCOURT,"z62741",5
AGING,"z6",1
AGINS,"z720",3
AGIP,"z79",2
AGITATE,"z611",3
AGITATED,"z6111",4
AGITATING,"z611",3
AGITATION,"z6162",4
AGITATOR,"z6114",4
AGITATORS,"z61140",5
AGITPROP,"z61949",5
AGIUS,"z60",2
AGLEAM,"z753",3
AGLER,"z754",3
AGLITTER,"z7514",4
AGLO,"z75",2
AGLOW,"z75",2
AGNA,"z72",2
AGNE,"z72",2
AGNELLA,"z725",3
AGNELLI,"z725",3
AGNELLI&apos;S,"z7250",4
AGNELLIS,"z7250",4
AGNELLO,"z725",3
AGNER,"z724",3
AGNES,"z720",3
AGNETA,"z721",3
AGNEW,"z72",2
AGNEW,"z72",2
AGNICO,"z727",3
AGNOR,"z724",3
AGNOS,"z720",3
AGNOSIO,"z720",3
AGNOSTIC,"z72017",5
AGNOSTICS,"z720170",6
AGO,"z7",1
AGOG,"z77",2
AGOGLIA,"z775",3
AGONIES,"z720",3
AGONIST,"z7201",4
AGONISTS,"z72010",5
AGONISTS,"z720",3
AGONIZE,"z720",3
AGONIZED,"z7201",4
AGONIZES,"z7200",4
AGONIZING,"z720",3
AGONIZINGLY,"z7205",4
AGONY,"z72",2
AGORA,"z74",2
AGORAPHOBIA,"z7489",4
AGOSTA,"z701",3
AGOSTINELLI,"z70125",5
AGOSTINI,"z7012",4
AGOSTINO,"z7012",4
AGOSTO,"z701",3
AGOURA,"z74",2
AGOURON,"z742",3
AGRA,"z74",2
AGRARIAN,"z7442",4
AGRARIANISM,"z744203",6
AGRAWAL,"z745",3
AGREE,"z74",2
AGREEABLE,"z7495",4
AGREED,"z741",3
AGREEING,"z74",2
AGREEMENT,"z74321",5
AGREEMENT&apos;S,"z743210",6
AGREEMENTS,"z743210",6
AGREES,"z740",3
AGREGABLE,"z74695",5
AGREGIOUS,"z7460",4
AGRESOURCE,"z74040",5
AGRESOURCE,"z74040",5
AGRESTA,"z7401",4
AGRESTI,"z7401",4
AGREXCO,"z74707",5
AGRI,"z74",2
AGRIBANK,"z7497",4
AGRIBUSINESS,"z749020",6
AGRICO,"z747",3
AGRICOLA,"z7475",4
AGRICOLE,"z7475",4
AGRICULTURAL,"z7475645",7
AGRICULTURALIST,"z747564501",9
AGRICULTURALLY,"z7475645",7
AGRICULTURE,"z747564",6
AGRICULTURE&apos;S,"z7475640",7
AGRIFUEL,"z7485",4
AGRIFUELS,"z74850",5
AGRIGENETICS,"z7462170",7
AGRIPPA,"z749",3
AGRIVISOR,"z74804",5
AGRO,"z74",2
AGROCHEMICAL,"z747375",6
AGROCHEMICALS,"z7473750",7
AGROINDUSTRIAL,"z7410145",7
AGROKOMERC,"z747347",6
AGRONOMIST,"z742301",6
AGRONOMISTS,"z7423010",7
AGRONOMISTS,"z74230",5
AGROSIAND,"z74021",5
AGROUND,"z7421",4
AGRUSA,"z740",3
AGUA,"z7",1
AGUACATE,"z771",3
AGUADILLA,"z715",3
AGUADO,"z71",2
AGUANGA,"z727",3
AGUASCALIENTES,"z7075210",7
AGUAYO,"z7",1
AGUDELO,"z715",3
AGUERO,"z74",2
AGUIAR,"z74",2
AGUILA,"z75",2
AGUILAR,"z754",3
AGUILERA,"z754",3
AGUILLAR,"z754",3
AGUILLARD,"z7541",4
AGUILLON,"z752",3
AGUILO,"z75",2
AGUINAGA,"z727",3
AGUIRRA,"z74",2
AGUIRRA&apos;S,"z740",3
AGUIRRE,"z74",2
AGUIRRE,"z74",2
AGUIRRE&apos;S,"z740",3
AGUIRRE&apos;S,"z740",3
AGUSTIN,"z7012",4
AH,"null",0
AHA,"null",0
AHAB,"z9",1
AHAH,"null",0
AHARON,"z42",2
AHART,"z41",2
AHASUERUS,"z640",3
AHAULSIE,"z50",2
AHEAD,"z1",1
AHEARN,"z42",2
AHERIN,"z42",2
AHERN,"z42",2
AHERNE,"z42",2
AHH,"null",0
AHL,"z5",1
AHLBERG,"z5947",4
AHLBORN,"z5942",4
AHLEN,"z52",2
AHLEN,"z52",2
AHLERS,"z540",3
AHLES,"z50",2
AHLF,"z58",2
AHLGREN,"z5742",4
AHLGRIM,"z5743",4
AHLIN,"z52",2
AHLMAN,"z532",3
AHLQUIST,"z5701",4
AHLQUIST&apos;S,"z57010",5
AHLQUISTS,"z57010",5
AHLSTRAND,"z501421",6
AHLSTROM,"z50143",5
AHLUWALIA,"z55",2
AHMAD,"z31",2
AHMADI,"z31",2
AHMANN,"z32",2
AHMANSON,"z3202",4
AHMANSON&apos;S,"z32020",5
AHMANSONS,"z32020",5
AHMED,"z31",2
AHMED,"z31",2
AHMEEK,"z37",2
AHMOUDI,"z31",2
AHN,"z2",1
AHNELL,"z25",2
AHNER,"z24",2
AHO,"null",0
AHOLA,"z5",1
AHOLD,"z51",2
AHOLD&apos;S,"z510",3
AHOLDS,"z510",3
AHONEN,"z22",2
AHOSKIE,"z07",2
AHOY,"null",0
AHR,"z4",1
AHRANAT,"z421",3
AHREN,"z42",2
AHRENDT,"z421",3
AHRENS,"z420",3
AHS,"z0",1
AHSAHKA,"z07",2
AHUJA,"null",0
AHUMADA,"z31",2
AHWAHNEE,"z2",1
AI,"null",0
AI,"null",0
